Title,num_ratings,avg_rating
Monster : A Novel (Alex Delaware Novels (Paperback)),37,7.162162162162162
Red Rabbit,37,6.702702702702703
Jackdaws,37,8.135135135135135
Don't Stand Too Close to a Naked Man,36,6.888888888888889
The Bachelor (Warner Books Contemporary Romance),36,7.277777777777778
Last Chance Saloon,36,7.972222222222222
On the Road,36,8.0
The Search,36,7.472222222222222
The Loop,36,7.138888888888889
"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",36,8.833333333333334
The Two Dead Girls (Green Mile Series),36,8.5
Round Ireland With a Fridge,36,7.972222222222222
Bridge to Terabithia,36,8.555555555555555
The River King,36,7.722222222222222
The Robber Bride,36,7.666666666666667
Fatal Voyage,36,8.027777777777779
Saving Faith,36,7.555555555555555
What to Expect the First Year,36,8.055555555555555
Lucky You,36,7.833333333333333
A Man in Full,36,7.25
Open House (Oprah's Book Club (Paperback)),36,7.527777777777778
Sea Swept (Quinn Brothers (Paperback)),36,7.861111111111111
Hideaway,36,7.416666666666667
Hemlock Bay,36,6.916666666666667
Moo,35,6.4
"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",35,7.371428571428571
Under the Banner of Heaven : A Story of Violent Faith,35,8.285714285714286
P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),35,7.914285714285715
Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),35,7.771428571428571
Sleep No More,35,7.6
Gone with the Wind,35,9.142857142857142
River's End,35,7.6
Heartbreaker,35,8.028571428571428
"Ahab's Wife: Or, The Star-Gazer: A Novel",35,7.942857142857143
The Face of Deception,35,7.8
Fingersmith,35,8.714285714285714
Acceptable Risk,35,7.2
4 Blondes,35,5.628571428571429
Standoff,35,6.857142857142857
Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),35,7.8
Flowers for Algernon (Bantam Classic),34,8.529411764705882
The Surgeon,34,7.9411764705882355
The Bad Place,34,7.823529411764706
Summer Pleasures,34,7.205882352941177
A Light in the Window (The Mitford Years),34,8.382352941176471
Stargirl,34,8.088235294117647
Secret History : A Novel,34,8.441176470588236
Jane Eyre (Bantam Classics),34,8.529411764705882
BAG OF BONES : A NOVEL,34,8.352941176470589
The Weight of Water,34,7.794117647058823
"Breath, Eyes, Memory",34,7.088235294117647
A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,34,7.588235294117647
Ladder of Years,34,7.5
Cat's Cradle,34,8.617647058823529
Mr. Maybe,34,7.647058823529412
Call of the Wild,34,8.0
Shattered,34,7.323529411764706
Sex & the City,34,6.117647058823529
The Pact: A Love Story,34,8.088235294117647
"The Waste Lands (The Dark Tower, Book 3)",34,8.588235294117647
That Camden Summer,34,7.705882352941177
The Little Friend,34,5.794117647058823
Certain Prey,34,7.794117647058823
In a Sunburned Country,34,8.323529411764707
Mr. Perfect,34,7.647058823529412
Geek Love,34,8.058823529411764
Mirror Image,34,8.0
Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),34,8.088235294117647
Seabiscuit,34,8.617647058823529
The Cardinal of the Kremlin (Jack Ryan Novels),33,7.545454545454546
The Bear and the Dragon (Jack Ryan Novels),33,7.666666666666667
Dr. Atkins' New Diet Revolution,33,7.212121212121212
Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),33,7.787878787878788
Gap Creek: The Story Of A Marriage,33,7.242424242424242
Postmortem (Kay Scarpetta Mysteries (Paperback)),33,7.818181818181818
Mrs Dalloway,33,7.0606060606060606
Mutant Message Down Under,33,7.121212121212121
Hide & Seek,33,7.484848484848484
Black and Blue : A Novel,33,8.090909090909092
Accident,33,7.151515151515151
Dark Paradise,33,7.181818181818182
Kitchen,33,7.909090909090909
The Sum of All Fears,33,7.545454545454546
Daughter of Fortune: A Novel,33,7.545454545454546
The Eight,33,7.787878787878788
The Second Time Around : A Novel,33,7.757575757575758
"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",33,8.090909090909092
The Perks of Being a Wallflower,33,7.96969696969697
The Death of Vishnu: A Novel,32,7.5625
The Silmarillion,32,8.15625
The Dogs of Babel (Today Show Book Club #12),32,8.4375
The Deep End of the Ocean (Oprah's Book Club (Hardcover)),32,7.75
A Kiss of Shadows (Meredith Gentry Novels (Paperback)),32,7.65625
Einstein's Dreams,32,7.625
Sword of Shannara,32,7.5
A Fine Balance,32,8.21875
The Book of Questions,32,8.0
The Corrections,32,7.75
Engaging The Enemy,32,7.4375
The Bone Collector (Lincoln Rhyme Novels (Paperback)),32,8.34375
Contagion,32,7.71875
The Servants of Twilight,32,7.40625
The Green Mile: Coffey's Hands (Green Mile Series),32,7.875
The Hobbit: or There and Back Again,32,8.96875
Alias Grace : A Novel,32,8.40625
"Scarlett : The Sequel to Margaret Mitchell's \""Gone With the Wind\""",32,7.09375
Sleepers,32,7.4375
Five Days in Paris,32,7.28125
The Lost Continent: Travels in Small-Town America,32,7.375
The Vagina Monologues: The V-Day Edition,32,7.875
Blindness (Harvest Book),32,8.65625
Pride and Prejudice,32,8.34375
The Wailing Wind,32,7.71875
"Are You There God?  It's Me, Margaret",32,8.59375
Pope Joan (Ballantine Reader's Circle),32,8.0
The Princess Diaries,32,8.15625
Leap of Faith,32,7.46875
Clear and Present Danger (Jack Ryan Novels),31,7.967741935483871
Fortune's Rocks: A Novel,31,7.870967741935484
The Big Bad Wolf: A Novel,31,8.193548387096774
Bookends : A Novel,31,7.838709677419355
Atonement: A Novel,31,7.935483870967742
The Thief Lord,31,8.225806451612904
Traveling Mercies: Some Thoughts on Faith,31,8.258064516129032
I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,31,7.774193548387097
Montana Sky,31,7.870967741935484
Dying for Chocolate (Culinary Mysteries (Paperback)),31,7.548387096774194
Black Friday,31,7.0
Remember Me,31,7.967741935483871
Welcome to Temptation,31,7.548387096774194
Slammerkin,31,7.967741935483871
Wuthering Heights,31,8.096774193548388
The Millionaires,31,7.67741935483871
The Color of Magic,31,7.193548387096774
Women Who Run with the Wolves,31,6.838709677419355
The Dive From Clausen's Pier (Alex Awards),31,7.645161290322581
Eyes of the Dragon,31,8.258064516129032
Schindler's List,31,8.32258064516129
Manhattan Hunt Club,31,7.838709677419355
Illusions: The Adventures of a Reluctant Messiah,31,8.419354838709678
Girl With a Pearl Earring,31,8.387096774193548
What Dreams May Come : A Novel,31,8.096774193548388
Reunion in Death,31,8.193548387096774
Watermelon,31,7.645161290322581
Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),31,7.290322580645161
Debt of Honor (Jack Ryan Novels),31,7.129032258064516
Needful Things: The Last Castle Rock Story,31,7.838709677419355
The Killer Angels,31,8.35483870967742
Go Ask Alice,31,7.903225806451613
Winter Moon,30,6.9
Eaters of the Dead,30,7.6
Toxin,30,7.333333333333333
Absolute Power,30,7.933333333333334
Over the Edge,30,7.833333333333333
The Sisterhood of the Traveling Pants,30,7.9
"Memnoch the Devil (Vampire Chronicles, No 5)",30,7.7
Visions of Sugar Plums: A Stephanie Plum Holiday Novel,30,7.1
All I Need to Know I Learned from My Cat,30,8.366666666666667
The Ugly Duckling,30,7.733333333333333
Embraced by the Light,30,6.866666666666666
Lucky,30,8.4
Of Mice and Men (Penguin Great Books of the 20th Century),30,8.466666666666667
Keeping Faith : A Novel,30,7.833333333333333
Vector,30,7.2
A Patchwork Planet,30,7.266666666666667
The Lovely Bones,30,8.4
Paradise,30,7.733333333333333
The Heart of a Woman,30,7.5
Temptation,30,7.366666666666666
The Voice of the Night,30,7.033333333333333
Apollyon: The Destroyer Is Unleashed (Left Behind No. 5),30,8.533333333333333
Island of the Blue Dolphins (Laurel Leaf Books),30,8.533333333333333
It's Not About the Bike: My Journey Back to Life,30,8.1
I'll Be Seeing You,30,7.366666666666666
The Ghost,30,7.466666666666667
"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",30,7.6
Prime Cut,30,7.466666666666667
Jitterbug Perfume,30,8.766666666666667
Dark Rivers of the Heart,30,7.666666666666667
Atlantis Found,30,7.233333333333333
"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players",30,8.266666666666667
"Redwall (Redwall, Book 1)",30,8.066666666666666
A Short Guide to a Happy Life,30,7.6
The Perfect Husband,29,7.620689655172414
Valhalla Rising (Dirk Pitt Adventures (Paperback)),29,7.344827586206897
The Green Mile: The Mouse on the Mile (Green Mile Series),29,7.827586206896552
Milkrun,29,7.103448275862069
The Return Journey,29,7.241379310344827
If Only It Were True,29,7.689655172413793
Possession : A Romance,29,8.03448275862069
Island of the Blue Dolphins,29,8.0
Night over Water,29,7.137931034482759
The Orchid Thief (Ballantine Reader's Circle),29,8.0
One Thousand White Women : The Journals of May Dodd: A Novel,29,7.827586206896552
Matilda,29,8.586206896551724
Dragon Tears,29,7.586206896551724
Left Behind: A Novel of the Earth's Last Days (Left Behind #1),29,7.241379310344827
Open Season,29,7.0344827586206895
The Mammoth Hunters (Earth's Children (Paperback)),29,8.0
Back When We Were Grownups: A Novel,29,7.0344827586206895
The Ritual Bath (Peter Decker & Rina Lazarus Novels (Paperback)),29,7.793103448275862
The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),29,7.206896551724138
The Mark: The Beast Rules the World (Left Behind #8),29,8.137931034482758
Ella Minnow Pea: A Novel in Letters,29,8.206896551724139
Violin,29,6.241379310344827
Rising Tides,29,8.0
Roses Are Red,29,8.10344827586207
A Knight in Shining Armor,29,8.724137931034482
The Mistress of Spices,29,7.241379310344827
The Face,29,7.931034482758621
The Last Suppers,29,7.896551724137931
Memoirs of a Geisha,29,8.620689655172415
Stillwatch,29,8.0
Fight Club,29,8.413793103448276
The Stand (The Complete and Uncut Edition),29,8.862068965517242
House of Leaves,29,8.344827586206897
The Sparrow,29,8.448275862068966
The Stranger,29,7.931034482758621
Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,29,7.827586206896552
Midnight,28,7.857142857142857
"House Atreides (Dune: House Trilogy, Book 1)",28,8.035714285714286
Love You Forever,28,9.142857142857142
3rd Degree,28,8.464285714285714
Barrel Fever : Stories and Essays (Barrel Fever),28,7.535714285714286
Man and Boy: A Novel,28,7.678571428571429
The Bell Jar : A Novel (Perennial Classics),28,7.857142857142857
Dr. Death (Alex Delaware Novels (Paperback)),28,7.535714285714286
Generation X: Tales for an Accelerated Culture,28,7.357142857142857
Dead Aim,28,7.321428571428571
Dead Sleep,28,7.821428571428571
Reap the Wind,28,8.0
From a Buick 8,28,7.642857142857143
Rules of Prey,28,7.75
The Te of Piglet,28,7.571428571428571
The Eyre Affair (Alex Awards (Awards)),28,7.75
A Thin Dark Line (Mysteries & Horror),28,8.071428571428571
On the Street Where You Live : A Novel,28,7.321428571428571
Vittorio the Vampire: New Tales of the Vampires,28,7.25
The Secret,28,8.25
"Truly, Madly Manhattan",28,7.357142857142857
Secret Prey,28,7.928571428571429
A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),28,6.535714285714286
Light a Penny Candle,28,8.035714285714286
The Bridge Across Forever,28,7.535714285714286
Invasion,28,7.0
Saint Maybe,28,7.464285714285714
See How They Run,28,6.75
Let Me Call You Sweetheart,28,7.571428571428571
Born in Shame,28,7.892857142857143
Guilty as Sin,28,7.892857142857143
Grand Avenue,28,8.071428571428571
Story of O,28,7.392857142857143
Blood Work,28,8.142857142857142
The Remains of the Day (Vintage International),28,7.75
The Next Accident,28,7.928571428571429
The Woman Next Door,28,7.392857142857143
WLD ACCORDNG GARP,28,8.285714285714286
OLD MAN AND THE SEA,28,8.5
The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty),28,6.821428571428571
Odd Thomas,28,8.464285714285714
Firestarter,27,7.7407407407407405
Moment of Truth,27,7.2592592592592595
The Passion of Artemisia,27,7.703703703703703
Turtle Moon,27,7.814814814814815
Pandora: New Tales of the Vampires (New Tales of the Vampires),27,7.185185185185185
Wicca: A Guide for the Solitary Practitioner,27,8.25925925925926
Confessions of a Shopaholic,27,7.814814814814815
Half Asleep in Frog Pajamas,27,6.962962962962963
Midnight Voices,27,7.444444444444445
The Grilling Season,27,7.703703703703703
"The Wide Window (A Series of Unfortunate Events, Book 3)",27,8.333333333333334
Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues,27,8.925925925925926
The Godfather,27,8.703703703703704
Sacred Sins,27,7.555555555555555
Possessing the Secret of Joy,27,8.296296296296296
The Pull of the Moon,27,8.11111111111111
"Tales of the City (Tales of the City Series, V. 1)",27,8.407407407407407
"Life Strategies: Doing What Works, Doing What Matters",27,7.37037037037037
Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),27,6.222222222222222
Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles),27,7.222222222222222
Jewel (Oprah's Book Club),27,7.37037037037037
Fatherhood,27,7.518518518518518
Killing Dance (Anita Blake Vampire Hunter (Paperback)),27,8.148148148148149
Feast of All Saints,27,7.111111111111111
The Eyes of Darkness,27,8.11111111111111
Into Thin Air : A Personal Account of the Mount Everest Disaster,27,8.407407407407407
Candide (Penguin Classics),27,7.7407407407407405
How to Make an American Quilt,27,7.185185185185185
The Rule of Four,27,7.37037037037037
Full Blast (Janet Evanovich's Full Series),27,7.074074074074074
Cry Wolf,27,7.666666666666667
The Neverending Story,27,9.11111111111111
Christmas Box (Christmas Box Trilogy),27,8.222222222222221
Rush Limbaugh Is a Big Fat Idiot: And Other Observations,27,7.0
A Traitor to Memory,27,7.666666666666667
Stanislaski Brothers (Silhouette Promo),27,7.111111111111111
Standing in the Rainbow,27,7.962962962962963
Inner Harbor (Quinn Brothers (Paperback)),27,7.555555555555555
Sole Survivor,27,7.62962962962963
Time And Again,27,7.222222222222222
What We Keep : A Novel (Ballantine Reader's Circle),27,7.962962962962963
Charlotte's Web,27,8.74074074074074
Mother of Pearl,27,7.333333333333333
Silent Witness,27,7.296296296296297
Sister of My Heart,27,8.88888888888889
Range of Motion,27,7.777777777777778
"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind No. 6)",27,7.851851851851852
"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",27,8.11111111111111
Revenge of the Middle-Aged Woman,27,7.925925925925926
Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),27,7.555555555555555
Gap Creek: The Story of a Marriage,27,7.407407407407407
The Apprentice,27,7.7407407407407405
Lake Wobegon Days,27,7.925925925925926
The Bell Jar,27,8.074074074074074
You Belong To Me,27,7.518518518518518
The Green Mile: Night Journey (Green Mile Series),26,8.5
The Beekeeper's Apprentice,26,7.961538461538462
Daughter of Fortune,26,7.730769230769231
The Liar's Club: A Memoir,26,7.923076923076923
Waiting (Vintage International),26,7.576923076923077
Falling Up,26,8.76923076923077
Mama Makes Up Her Mind: And Other Dangers of Southern Living,26,7.6923076923076925
The Lord of the Rings (Movie Art Cover),26,8.961538461538462
"The Arctic Incident (Artemis Fowl, Book 2)",26,8.307692307692308
Why Girls Are Weird : A Novel,26,8.076923076923077
The Outsiders (Now in Speak!),26,8.26923076923077
Echoes,26,7.923076923076923
Survival of the Fittest: An Alex Delaware Novel,26,8.153846153846153
Angelas Ashes,26,7.6923076923076925
"I Don't Know How She Does It: The Life of Kate Reddy, Working Mother",26,7.769230769230769
"A Game of Thrones (A Song of Ice and Fire, Book 1)",26,8.692307692307692
It's My F---ing Birthday : A Novel,26,6.923076923076923
Sanctuary,26,8.384615384615385
Uh-Oh: Some Observations from Both Sides of the Refrigerator Door,26,7.461538461538462
The Horse and His Boy,26,8.5
How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),26,7.5
Notes From a Small Planet,26,8.038461538461538
"Forever... : A Novel of Good and Evil, Love and Hope",26,7.038461538461538
Shell Seekers,26,8.23076923076923
Void Moon,26,7.653846153846154
Succulent Wild Woman,26,8.23076923076923
The Celestine Prophecy,26,6.5
The Cat in the Hat,26,9.23076923076923
The Survivors Club,26,8.26923076923077
The Worst-Case Scenario Survival Handbook,26,8.307692307692308
Never Change,26,8.076923076923077
And Then There Were None,26,8.26923076923077
The Cat Who Brought Down the House,26,6.846153846153846
The Cat Who Knew Shakespeare,26,6.846153846153846
Princess: A True Story of Life Behind the Veil in Saudi Arabia,26,8.538461538461538
